,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.0,-0.09647179,-0.16129085,-0.061839834,0.051218104,0.1887894,0.02713276,0.06882584,-0.123431794,0.14187087,0.2715052,0.13482404,-0.3145333,-0.107356794,-0.0736943,-0.21295142,-0.14291494,-0.14569305,0.056722566,0.006157668,-0.06050467,0.17235242,-0.02835306,0.15925062,-0.057079706,-0.08867615,0.2157917,0.119127914,-0.07839045,0.115621716,-0.42735484,0.11432636,0.32294112,-0.12645666,-0.073740534,-0.12982891,-0.14717108,0.07731381,-0.24510793,-0.024780152,-0.1832682,-0.21375528,0.13275127,-0.049014654,0.079605,-0.035193704,-0.4497956,-0.17704989,-0.23339306,0.0800245
1,-0.09647179,1.0,-0.13190818,0.19726413,0.09406639,-0.063641444,0.2473468,0.1459758,-0.09965512,-0.055554114,0.025943033,-0.017833343,0.03485213,0.23179999,0.11235642,-0.09738797,-0.015902538,0.110336155,-0.15822405,-0.29114485,0.24305362,-0.042864136,-0.10587546,-0.03929541,0.13126448,-0.20172839,-0.18254943,-0.27304542,0.09346274,0.1089666,-0.25063527,-0.19900085,0.1062243,0.15914129,-0.09257146,-0.14437619,-0.3555149,0.115590736,-0.16963725,-0.2122566,-0.018590359,-0.24782966,-0.11282028,-0.029008064,0.3006483,0.28043804,-0.21997419,-0.033516586,-0.14213721,0.16139358
2,-0.16129085,-0.13190818,1.0,-0.11725986,0.13269193,0.07916898,-0.020188972,-0.4492291,-0.27238017,-0.019766416,0.04260802,-0.11263089,-0.03898341,-0.09180905,0.009401383,0.009411606,0.046287403,-0.12469279,-0.06706138,-0.21634474,-0.24136005,-0.08659377,0.16724306,-0.09856616,-0.07233026,-0.021596616,0.03174866,-0.04010862,0.039834365,-0.06120757,0.028909182,0.25280213,-0.15392074,0.0898076,0.06506054,0.030793937,0.11291758,-0.17047516,-0.10103534,-0.14852758,0.3139301,0.15423188,0.05823561,0.31231552,0.21960783,0.042662352,0.1884154,-0.094294235,-0.07405967,-0.028123816
3,-0.061839834,0.19726413,-0.11725986,1.0,0.08714999,-0.32633233,0.1724096,0.18775906,-0.017874524,-0.3403874,0.24702305,0.1700117,-0.12463455,0.15959533,0.011081573,-0.08442924,0.08421279,-0.24999267,-0.1902081,-0.28020278,0.21138275,-0.25738034,-0.06155648,0.012748846,-0.144095,-0.10620377,-0.124616094,0.17036423,-0.13528356,0.2269015,-0.011075456,0.067174174,0.09668722,-0.2585454,0.10643671,-0.3141105,0.009922007,-0.021391243,0.3263622,0.20202345,0.03430138,-0.12512136,-0.15624511,-0.2343561,0.17667603,0.14739698,0.058336217,0.03730192,-0.019920498,0.1271449
4,0.051218104,0.09406639,0.13269193,0.08714999,1.0,-0.0055099893,0.16059649,-0.05103016,0.25100932,0.2324472,0.10828916,-0.26200262,-0.09838511,-0.2262838,0.25941175,-0.30049238,-0.061002597,0.0205014,0.1208447,0.086190276,0.026444472,-0.14570753,-0.18733877,-0.017467575,0.12879476,-0.045408767,0.05012633,0.030111412,-0.34520677,-0.39103147,0.18774419,-0.033049125,0.20647438,-0.015074316,-0.35374302,0.1323924,0.21901354,-0.10499222,-0.29994678,-0.28758538,0.19689701,-0.25114045,0.16435392,-0.11910964,0.25546598,0.120448194,-0.04823142,0.07315318,-0.049438328,0.19868731
5,0.1887894,-0.063641444,0.07916898,-0.32633233,-0.0055099893,1.0,0.18676281,0.048672806,-0.1337476,0.1625767,-0.14291957,0.08438569,0.072320394,-0.04667821,-0.031149486,-0.056447655,-0.060785163,0.028756455,0.26042953,-0.022062669,9.179881e-05,-0.20363326,-0.0012033196,0.24365427,-0.08084014,0.18512173,0.07678238,-0.23207572,-0.1893391,-0.29586658,-0.32923996,-0.05812479,-0.07406955,-0.016758762,-0.24488153,0.21291342,0.06190719,0.06679635,-0.15486276,-0.005507687,-0.17349048,-0.21052375,0.15610005,-0.11402629,0.18389277,-0.0038099643,-0.16151273,-0.10429717,0.06915533,-0.123041905
6,0.02713276,0.2473468,-0.020188972,0.1724096,0.16059649,0.18676281,1.0,0.03211215,-0.04141225,-0.09423358,0.036435537,-0.40713564,-0.06428962,-0.03192921,-0.077379346,-0.016887855,-0.12459968,-0.061061427,0.028191209,-0.29284912,0.06317878,0.042210348,0.15074433,0.030516436,-0.14504598,-0.009318756,-0.21962608,-0.008493298,-0.18645786,0.025834847,-0.044666965,-0.31413224,0.1168865,0.11522696,-0.24909869,-0.02863968,-0.047919624,0.21888845,0.10888755,-0.15714878,-0.05046226,-0.13357846,0.13279578,-0.15916131,0.17085248,0.105277136,0.031486228,-0.020309916,0.013296042,0.078603186
7,0.06882584,0.1459758,-0.4492291,0.18775906,-0.05103016,0.048672806,0.03211215,1.0,0.22252676,0.05309515,0.066766664,-0.057255667,0.30256855,0.36022565,0.10781394,0.009880748,0.16009988,-0.22173016,-0.07177405,0.050166085,-0.14929506,0.016663462,-0.017954472,-0.032889936,-0.14396024,0.1315449,-0.37159622,-0.34769884,-0.08445527,0.29507855,0.09697662,-0.028294405,0.15316767,-0.023738936,-0.18201162,-0.010533739,-0.11440592,0.19428667,0.030275555,0.064820185,0.1665583,-0.39970908,0.015415769,-0.161818,-0.37812206,-0.2577522,-0.20715348,0.229295,-0.115130015,0.12868893
8,-0.123431794,-0.09965512,-0.27238017,-0.017874524,0.25100932,-0.1337476,-0.04141225,0.22252676,1.0,0.046219718,-0.14861313,0.12496358,0.18033072,0.24689944,-0.116046846,-0.11566474,-0.037181582,0.107966356,-0.1513368,0.07114137,-0.009119531,-0.2419039,0.03269688,-0.10219879,-0.23110408,-0.008987918,-0.0063778628,0.11256444,-0.1047142,0.09612315,0.24961224,-0.14241263,0.13681567,-0.10339689,-0.32890737,0.22957782,0.10495923,0.018881008,-0.036278278,-0.17917101,0.0018430422,0.004858533,-0.008480715,0.075540155,-0.30523506,-0.020608932,0.025108622,0.060218792,0.21872923,0.17838761
9,0.14187087,-0.055554114,-0.019766416,-0.3403874,0.2324472,0.1625767,-0.09423358,0.05309515,0.046219718,1.0,0.13122456,-0.17864324,0.0137167,0.0102833165,-0.3250333,-0.26002523,-0.11227005,-0.19970395,0.22749408,0.07492934,-0.042006142,0.1616189,0.04586637,0.13323414,0.09727353,-0.3303049,0.17513971,-0.122491546,-0.14859809,-0.18171896,0.19655488,0.08325708,0.18186662,-0.0068900627,0.16116887,0.19959387,-0.030454563,0.028245987,-0.16262701,-0.19837801,-0.012321681,-0.2767712,0.07490758,-0.222638,0.22793758,-0.091839515,-0.02534838,0.19795641,-0.08081324,0.08728209
10,0.2715052,0.025943033,0.04260802,0.24702305,0.10828916,-0.14291957,0.036435537,0.066766664,-0.14861313,0.13122456,1.0,-0.16242659,0.13709281,0.09979442,0.03892117,-0.22227767,0.23245765,-0.47689584,0.24958326,-0.27786922,0.03783136,0.0879279,-0.25627804,0.14025967,0.08415262,-0.28635257,0.105753876,-0.11761637,-0.5522724,-0.107365794,-0.2277962,-0.17583576,0.017259542,0.33840293,0.032941487,-0.14294359,-0.4127009,0.10700771,-0.1488181,0.22462574,0.18263848,-0.20821154,-0.49881715,-0.11987562,0.2986602,0.06153821,-0.0078109815,-0.17482762,-0.47092283,0.1920031
11,0.13482404,-0.017833343,-0.11263089,0.1700117,-0.26200262,0.08438569,-0.40713564,-0.057255667,0.12496358,-0.17864324,-0.16242659,1.0,-0.19465464,0.32846949,-0.040616427,0.0775746,0.2180001,-0.12582476,-0.05290602,-0.06504682,-0.04678217,-0.03393542,-0.14188527,-0.14680383,-0.08141675,0.00020715356,0.13093597,0.284452,0.3699209,0.04173295,-0.32239044,-0.13229094,-0.093720295,-0.14846702,-0.09754384,-0.2555869,-0.05689109,-0.006404344,0.24970315,0.07491164,-0.18827373,0.0314367,-0.26146403,-0.077662416,0.095242925,-0.028646922,0.019789336,0.07862781,-0.0900977,-0.18549085
12,-0.3145333,0.03485213,-0.03898341,-0.12463455,-0.09838511,0.072320394,-0.06428962,0.30256855,0.18033072,0.0137167,0.13709281,-0.19465464,1.0,-0.046963688,0.081245475,-0.05611242,0.08174832,0.20181097,-0.15884826,-0.14026989,-0.14761825,0.09869346,0.10782422,-0.17754664,-0.23900343,0.33413687,-0.46735105,-0.36156633,-0.33660316,0.09479262,0.25292787,0.11595292,-0.012753337,0.3592807,-0.1779117,0.2857876,-0.22477995,0.23929985,0.10234641,-0.04121084,0.1819106,0.10393306,-0.24054106,0.05600379,-0.06741434,-0.29221338,0.25644907,0.10561762,-0.3986833,0.30583528
13,-0.107356794,0.23179999,-0.09180905,0.15959533,-0.2262838,-0.04667821,-0.03192921,0.36022565,0.24689944,0.0102833165,0.09979442,0.32846949,-0.046963688,1.0,0.102105536,0.017342241,0.14240918,-0.3004527,-0.123105906,-0.13105048,-0.22177379,-0.023089267,-0.01814968,0.08805512,-0.032509077,-0.21503468,0.10347208,-0.16279873,0.06701004,0.17950048,0.088183306,-0.22240388,-0.18719868,-0.20596763,-0.1958823,-0.10551515,-0.38612926,0.14214255,0.19426809,0.087037906,0.14349635,-0.13961175,-0.37352479,-0.30686346,-0.011009275,-0.2436272,-0.3795056,0.04813304,-0.084496155,-0.01047872
14,-0.0736943,0.11235642,0.009401383,0.011081573,0.25941175,-0.031149486,-0.077379346,0.10781394,-0.116046846,-0.3250333,0.03892117,-0.040616427,0.081245475,0.102105536,1.0,0.14727083,0.073540285,-0.075588204,-0.15159559,0.18106505,-0.0008318744,-0.018701756,-0.102121726,0.008562534,0.025349258,0.04516514,-0.16410173,-0.21008326,-0.15686545,-0.049020797,0.08042682,-0.21774864,0.13863577,-0.024652297,-0.14507946,-0.03550581,0.00787437,0.12589137,-0.09077843,-0.043502998,0.002659322,0.06253112,-0.33883247,-0.06479147,-0.041796435,-0.14017326,0.083441004,-0.012012967,-0.073792905,-0.022813346
15,-0.21295142,-0.09738797,0.009411606,-0.08442924,-0.30049238,-0.056447655,-0.016887855,0.009880748,-0.11566474,-0.26002523,-0.22227767,0.0775746,-0.05611242,0.017342241,0.14727083,1.0,0.21113633,0.110610105,-0.13363424,-0.10327513,-0.10091276,0.01608777,0.06736362,-0.124440745,-0.22179203,0.27048916,-0.098464295,-0.1197101,0.12271017,0.34230074,-0.24183393,0.12097009,-0.06059981,0.03416397,0.09127344,0.0474045,0.2955503,-0.09661067,-0.029711587,-0.27748176,0.068644896,0.48998702,-0.19123001,-0.055594694,-0.29199508,-0.16939472,0.15550147,0.20930591,0.077233076,-0.27551877
16,-0.14291494,-0.015902538,0.046287403,0.08421279,-0.061002597,-0.060785163,-0.12459968,0.16009988,-0.037181582,-0.11227005,0.23245765,0.2180001,0.08174832,0.14240918,0.073540285,0.21113633,1.0,-0.3218469,-0.17928159,-0.113005154,-0.10913621,0.14530419,-0.32492706,-0.19048302,-0.1707055,0.028476322,-0.0050256867,-0.27599365,0.05212831,0.02675877,-0.23223005,-0.29623738,-0.20921046,0.29991814,-0.007190481,-0.34363768,-0.26981688,-0.08140727,0.4367345,0.12853713,0.063360244,0.065451585,-0.34269124,-0.21505532,0.002759036,-0.19310038,0.26859564,-0.05007663,-0.010482094,0.0026932482
17,-0.14569305,0.110336155,-0.12469279,-0.24999267,0.0205014,0.028756455,-0.061061427,-0.22173016,0.107966356,-0.19970395,-0.47689584,-0.12582476,0.20181097,-0.3004527,-0.075588204,0.110610105,-0.3218469,1.0,0.001582958,-0.027727732,-0.14669803,0.011053309,0.28599226,-0.32151127,0.08073958,0.3861869,-0.035548605,0.0229437,0.048141953,-0.045466047,0.028936109,0.36251694,-0.09236592,-0.20158076,0.11526058,0.03563646,0.24296945,0.0041972166,-0.16761187,-0.33054668,-0.08127028,0.34650823,0.24954668,0.22045936,-0.22192481,-0.007676691,-0.05566323,-0.06340217,0.21204565,-0.058948383
18,0.056722566,-0.15822405,-0.06706138,-0.1902081,0.1208447,0.26042953,0.028191209,-0.07177405,-0.1513368,0.22749408,0.24958326,-0.05290602,-0.15884826,-0.123105906,-0.15159559,-0.13363424,-0.17928159,0.001582958,1.0,0.082713656,-0.02794739,0.18098634,0.027506946,0.08081153,0.2825037,-0.30870888,0.2511241,0.060099036,-0.19615914,-0.516639,-0.1578464,-0.23083661,-0.21996057,0.062072124,-0.0077187456,0.005418489,0.033077933,-0.28566673,-0.3519304,0.22787897,-0.17427635,-0.18780215,0.007625394,0.010853765,0.10267108,0.11069763,0.0035491604,0.020648183,-0.122861475,0.024504911
19,0.006157668,-0.29114485,-0.21634474,-0.28020278,0.086190276,-0.022062669,-0.29284912,0.050166085,0.07114137,0.07492934,-0.27786922,-0.06504682,-0.14026989,-0.13105048,0.18106505,-0.10327513,-0.113005154,-0.027727732,0.082713656,1.0,-0.024805948,0.019921832,-0.05335346,0.34306306,0.106676884,-0.28871214,0.15525678,0.10396702,-0.05690867,-0.22772942,0.16469139,0.080183595,-0.33640778,-0.03866701,-0.1389001,0.098149896,0.18897916,-0.15665981,-0.04000834,0.16978815,-0.09315989,-0.017962487,0.45506242,0.053937383,-0.16085742,0.121889174,-0.033798765,0.1667384,0.10842713,-0.2352639
20,-0.06050467,0.24305362,-0.24136005,0.21138275,0.026444472,9.179881e-05,0.06317878,-0.14929506,-0.009119531,-0.042006142,0.03783136,-0.04678217,-0.14761825,-0.22177379,-0.0008318744,-0.10091276,-0.10913621,-0.14669803,-0.02794739,-0.024805948,1.0,-0.251735,-0.21612449,0.43082058,0.048350453,-0.121068634,-0.10337536,0.2797819,-0.08716101,-0.22453983,-0.11543161,-0.2767276,0.12109649,0.057196148,0.12929218,-0.104157865,0.0765338,-0.33742976,0.05586533,0.036361106,0.010412981,0.035209954,-0.040046807,0.24749656,0.28848082,0.17863606,-0.029742764,-0.2451422,0.22776277,0.063240744
21,0.17235242,-0.042864136,-0.08659377,-0.25738034,-0.14570753,-0.20363326,0.042210348,0.016663462,-0.2419039,0.1616189,0.0879279,-0.03393542,0.09869346,-0.023089267,-0.018701756,0.01608777,0.14530419,0.011053309,0.18098634,0.019921832,-0.251735,1.0,-0.15303016,-0.2511568,-0.24515189,-0.17336838,0.0891253,-0.13879064,0.09011811,-0.116918236,-0.08054734,-0.17227116,0.020163558,-0.013444121,0.16784464,-0.029842913,-0.14581724,0.014706691,0.27300832,0.024257744,0.12120109,-0.026822539,-0.13199723,0.089001186,0.021893034,-0.23972912,0.14316666,0.23077367,-0.3073699,0.014230485
22,-0.02835306,-0.10587546,0.16724306,-0.06155648,-0.18733877,-0.0012033196,0.15074433,-0.017954472,0.03269688,0.04586637,-0.25627804,-0.14188527,0.10782422,-0.01814968,-0.102121726,0.06736362,-0.32492706,0.28599226,0.027506946,-0.05335346,-0.21612449,-0.15303016,1.0,-0.17888114,-0.08386754,-0.021095267,-0.36672032,-0.03092483,0.11771879,0.24287167,0.21897097,0.45897326,0.14404374,-0.27736786,0.15787606,-0.13664511,-0.027153388,-0.055195116,0.012716061,-0.29269776,-0.24759403,0.45924795,0.26048222,0.17020707,-0.3469494,-0.023192182,0.08841655,-0.1262455,0.0003771819,-0.1681824
23,0.15925062,-0.03929541,-0.09856616,0.012748846,-0.017467575,0.24365427,0.030516436,-0.032889936,-0.10219879,0.13323414,0.14025967,-0.14680383,-0.17754664,0.08805512,0.008562534,-0.124440745,-0.19048302,-0.32151127,0.08081153,0.34306306,0.43082058,-0.2511568,-0.17888114,1.0,0.30089003,-0.29895464,0.42906076,0.0886952,-0.36667353,0.023162771,0.06593645,-0.1243386,-0.1319619,-0.054164413,-0.24744138,0.13936284,0.049657244,-0.27107802,-0.007049164,-0.012989273,-0.15512337,-0.30863866,0.13767329,-0.050799973,0.24097034,0.03475452,-0.3165272,-0.15649238,-0.1454047,0.007945819
