,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
24,-0.057079706,0.13126448,-0.07233026,-0.144095,0.12879476,-0.08084014,-0.14504598,-0.14396024,-0.23110408,0.09727353,0.08415262,-0.08141675,-0.23900343,-0.032509077,0.025349258,-0.22179203,-0.1707055,0.08073958,0.2825037,0.106676884,0.048350453,-0.24515189,-0.08386754,0.30089003,1.0,0.04885764,0.20826621,0.0785367,0.024866808,-0.18027194,0.18641049,-0.17249887,-0.087621,0.09648529,-0.07474557,-0.05155969,-0.14045572,0.13212848,-0.19485061,-0.11929618,-0.15969005,-0.24305435,0.17687745,-0.0047808536,-0.052300967,0.032092787,-0.20550244,0.0060253562,-0.17349221,-0.071804024
25,-0.08867615,-0.20172839,-0.021596616,-0.10620377,-0.045408767,0.18512173,-0.009318756,0.1315449,-0.008987918,-0.3303049,-0.28635257,0.00020715356,0.33413687,-0.21503468,0.04516514,0.27048916,0.028476322,0.3861869,-0.30870888,-0.28871214,-0.121068634,-0.17336838,-0.021095267,-0.29895464,0.04885764,1.0,-0.37124524,-0.027078388,0.15155154,0.0708274,0.13554983,0.22770356,0.12882836,0.057136226,-0.18990712,0.18632486,0.16004612,0.2501379,0.081992775,-0.13633615,0.27696082,0.20890841,0.08175136,0.0052734227,-0.31684986,-0.34041795,-0.11056394,-0.001291421,0.022963952,-0.068822205
26,0.2157917,-0.18254943,0.03174866,-0.124616094,0.05012633,0.07678238,-0.21962608,-0.37159622,-0.0063778628,0.17513971,0.105753876,0.13093597,-0.46735105,0.10347208,-0.16410173,-0.098464295,-0.0050256867,-0.035548605,0.2511241,0.15525678,-0.10337536,0.0891253,-0.36672032,0.42906076,0.20826621,-0.37124524,1.0,0.1490392,-0.013241233,-0.033624098,-0.056584764,-0.083533034,-0.14052078,-0.24701928,-0.008820933,0.082179524,0.21114561,-0.3115553,-0.1299691,0.10554173,-0.27326512,-0.35323817,-0.09967101,-0.19605978,0.23715499,0.24271919,-0.20529349,-0.26605666,0.113005616,-0.11903631
27,0.119127914,-0.27304542,-0.04010862,0.17036423,0.030111412,-0.23207572,-0.008493298,-0.34769884,0.11256444,-0.122491546,-0.11761637,0.284452,-0.36156633,-0.16279873,-0.21008326,-0.1197101,-0.27599365,0.0229437,0.060099036,0.10396702,0.2797819,-0.13879064,-0.03092483,0.0886952,0.0785367,-0.027078388,0.1490392,1.0,0.136444,-0.033196837,0.16188708,-0.039906323,-0.2581598,0.074901804,-0.0110017555,-0.43420386,0.45711333,-0.29074362,0.022849033,0.031397607,0.055723354,0.0151357055,0.0017030046,0.112247236,0.32011858,0.039822266,0.01367016,-0.22135682,0.19723336,-0.016797777
28,-0.07839045,0.09346274,0.039834365,-0.13528356,-0.34520677,-0.1893391,-0.18645786,-0.08445527,-0.1047142,-0.14859809,-0.5522724,0.3699209,-0.33660316,0.06701004,-0.15686545,0.12271017,0.05212831,0.048141953,-0.19615914,-0.05690867,-0.08716101,0.09011811,0.11771879,-0.36667353,0.024866808,0.15155154,-0.013241233,0.136444,1.0,0.23493248,0.10249511,0.042622857,0.15383922,-0.09997057,0.0782419,-0.094905026,0.0047442205,-0.16169864,0.11494365,0.14852168,-0.16394782,0.06380389,0.10001512,0.022797825,-0.2095297,0.15409738,-0.09695294,-0.1584746,0.27489707,-0.23073396
29,0.115621716,0.1089666,-0.06120757,0.2269015,-0.39103147,-0.29586658,0.025834847,0.29507855,0.09612315,-0.18171896,-0.107365794,0.04173295,0.09479262,0.17950048,-0.049020797,0.34230074,0.02675877,-0.045466047,-0.516639,-0.22772942,-0.22453983,-0.116918236,0.24287167,0.023162771,-0.18027194,0.0708274,-0.033624098,-0.033196837,0.23493248,1.0,0.12872899,0.22478461,0.2736996,-0.019683938,0.013093466,-0.053109508,0.035990834,0.089449435,0.04169967,-0.18918236,-0.26029417,-0.039836,-0.12629634,-0.12942006,-0.2650633,-0.12526357,-0.004469014,-0.036302067,-0.07115578,0.19423264
30,-0.42735484,-0.25063527,0.028909182,-0.011075456,0.18774419,-0.32923996,-0.044666965,0.09697662,0.24961224,0.19655488,-0.2277962,-0.32239044,0.25292787,0.088183306,0.08042682,-0.24183393,-0.23223005,0.028936109,-0.1578464,0.16469139,-0.11543161,-0.08054734,0.21897097,0.06593645,0.18641049,0.13554983,-0.056584764,0.16188708,0.10249511,0.12872899,1.0,0.117670044,0.079870395,-0.0980947,-0.14046662,0.19641045,0.18826346,-0.07609729,0.19018038,-0.006684272,0.09665958,-0.09721486,0.048072394,-0.15318447,-0.12603016,-0.22888054,0.05557001,-0.016844334,0.051236805,0.1506487
31,0.11432636,-0.19900085,0.25280213,0.067174174,-0.033049125,-0.05812479,-0.31413224,-0.028294405,-0.14241263,0.08325708,-0.17583576,-0.13229094,0.11595292,-0.22240388,-0.21774864,0.12097009,-0.29623738,0.36251694,-0.23083661,0.080183595,-0.2767276,-0.17227116,0.45897326,-0.1243386,-0.17249887,0.22770356,-0.083533034,-0.039906323,0.042622857,0.22478461,0.117670044,1.0,0.054460563,-0.32637438,0.23104453,0.10147681,0.25160995,-0.14999369,-0.16978572,-0.14007479,0.19836888,0.30084792,0.35388863,0.068829,-0.1544811,0.08992843,-0.19631328,-0.05820992,-0.026383316,-0.20929037
32,0.32294112,0.1062243,-0.15392074,0.09668722,0.20647438,-0.07406955,0.1168865,0.15316767,0.13681567,0.18186662,0.017259542,-0.093720295,-0.012753337,-0.18719868,0.13863577,-0.06059981,-0.20921046,-0.09236592,-0.21996057,-0.33640778,0.12109649,0.020163558,0.14404374,-0.1319619,-0.087621,0.12882836,-0.14052078,-0.2581598,0.15383922,0.2736996,0.079870395,0.054460563,1.0,-0.32048932,0.062471285,0.3330391,-0.024749596,0.20818372,-0.098738894,-0.25646716,-0.24724591,-0.12387058,-0.013641447,-0.0043131826,-0.26607305,0.12082294,0.022808513,-0.008462542,-0.06661979,0.047722273
33,-0.12645666,0.15914129,0.0898076,-0.2585454,-0.015074316,-0.016758762,0.11522696,-0.023738936,-0.10339689,-0.0068900627,0.33840293,-0.14846702,0.3592807,-0.20596763,-0.024652297,0.03416397,0.29991814,-0.20158076,0.062072124,-0.03866701,0.057196148,-0.013444121,-0.27736786,-0.054164413,0.09648529,0.057136226,-0.24701928,0.074901804,-0.09997057,-0.019683938,-0.0980947,-0.32637438,-0.32048932,1.0,-0.2995529,-0.07127748,-0.23566733,0.06738941,-0.23964927,0.12606984,0.13898367,-0.068319164,-0.25797674,-0.032683574,0.32531783,-0.000800081,0.18578456,-0.07500397,-0.2835953,0.31286913
34,-0.073740534,-0.09257146,0.06506054,0.10643671,-0.35374302,-0.24488153,-0.24909869,-0.18201162,-0.32890737,0.16116887,0.032941487,-0.09754384,-0.1779117,-0.1958823,-0.14507946,0.09127344,-0.007190481,0.11526058,-0.0077187456,-0.1389001,0.12929218,0.16784464,0.15787606,-0.24744138,-0.07474557,-0.18990712,-0.008820933,-0.0110017555,0.0782419,0.013093466,-0.14046662,0.23104453,0.062471285,-0.2995529,1.0,-0.29018062,0.12995759,0.04594375,0.1159921,0.07440726,-0.038378242,0.2684839,-0.05426179,0.24410284,-0.122018784,0.0073452,0.3471987,0.06108022,0.4118531,-0.15189798
35,-0.12982891,-0.14437619,0.030793937,-0.3141105,0.1323924,0.21291342,-0.02863968,-0.010533739,0.22957782,0.19959387,-0.14294359,-0.2555869,0.2857876,-0.10551515,-0.03550581,0.0474045,-0.34363768,0.03563646,0.005418489,0.098149896,-0.104157865,-0.029842913,-0.13664511,0.13936284,-0.05155969,0.18632486,0.082179524,-0.43420386,-0.094905026,-0.053109508,0.19641045,0.10147681,0.3330391,-0.07127748,-0.29018062,1.0,0.009992976,0.17755553,-0.25074488,0.022928474,-0.015302403,-0.061439164,0.19319773,-0.054251626,-0.21361604,0.06393473,-0.074675255,0.32677266,-0.12102636,0.1220133
36,-0.14717108,-0.3555149,0.11291758,0.009922007,0.21901354,0.06190719,-0.047919624,-0.11440592,0.10495923,-0.030454563,-0.4127009,-0.05689109,-0.22477995,-0.38612926,0.00787437,0.2955503,-0.26981688,0.24296945,0.033077933,0.18897916,0.0765338,-0.14581724,-0.027153388,0.049657244,-0.14045572,0.16004612,0.21114561,0.45711333,0.0047442205,0.035990834,0.18826346,0.25160995,-0.024749596,-0.23566733,0.12995759,0.009992976,1.0,-0.34254515,-0.16589667,-0.26671374,0.13176706,-0.066435374,0.19507512,0.20081705,-0.029022925,0.14247918,0.24030265,0.006024163,0.4354381,-0.27490458
37,0.07731381,0.115590736,-0.17047516,-0.021391243,-0.10499222,0.06679635,0.21888845,0.19428667,0.018881008,0.028245987,0.10700771,-0.006404344,0.23929985,0.14214255,0.12589137,-0.09661067,-0.08140727,0.0041972166,-0.28566673,-0.15665981,-0.33742976,0.014706691,-0.055195116,-0.27107802,0.13212848,0.2501379,-0.3115553,-0.29074362,-0.16169864,0.089449435,-0.07609729,-0.14999369,0.20818372,0.06738941,0.04594375,0.17755553,-0.34254515,1.0,0.07702213,-0.08419603,-0.044148736,-0.08841917,-0.01751776,-0.14879902,-0.20905943,-0.15685236,0.1257498,0.44505984,-0.14530657,0.009268009
38,-0.24510793,-0.16963725,-0.10103534,0.3263622,-0.29994678,-0.15486276,0.10888755,0.030275555,-0.036278278,-0.16262701,-0.1488181,0.24970315,0.10234641,0.19426809,-0.09077843,-0.029711587,0.4367345,-0.16761187,-0.3519304,-0.04000834,0.05586533,0.27300832,0.012716061,-0.007049164,-0.19485061,0.081992775,-0.1299691,0.022849033,0.11494365,0.04169967,0.19018038,-0.16978572,-0.098738894,-0.23964927,0.1159921,-0.25074488,-0.16589667,0.07702213,1.0,0.07277531,-0.00535912,0.17890228,-0.04195671,-0.08972471,-0.0589243,-0.3157393,0.3068926,0.13721089,-0.009395971,-0.13774994
39,-0.024780152,-0.2122566,-0.14852758,0.20202345,-0.28758538,-0.005507687,-0.15714878,0.064820185,-0.17917101,-0.19837801,0.22462574,0.07491164,-0.04121084,0.087037906,-0.043502998,-0.27748176,0.12853713,-0.33054668,0.22787897,0.16978815,0.036361106,0.024257744,-0.29269776,-0.012989273,-0.11929618,-0.13633615,0.10554173,0.031397607,0.14852168,-0.18918236,-0.006684272,-0.14007479,-0.25646716,0.12606984,0.07440726,0.022928474,-0.26671374,-0.08419603,0.07277531,1.0,-0.088812694,-0.13934195,-0.17581928,-0.29525226,0.11291693,0.13103712,-0.10285079,-0.18058167,0.17898518,0.16506334
40,-0.1832682,-0.018590359,0.3139301,0.03430138,0.19689701,-0.17349048,-0.05046226,0.1665583,0.0018430422,-0.012321681,0.18263848,-0.18827373,0.1819106,0.14349635,0.002659322,0.068644896,0.063360244,-0.08127028,-0.17427635,-0.09315989,0.010412981,0.12120109,-0.24759403,-0.15512337,-0.15969005,0.27696082,-0.27326512,0.055723354,-0.16394782,-0.26029417,0.09665958,0.19836888,-0.24724591,0.13898367,-0.038378242,-0.015302403,0.13176706,-0.044148736,-0.00535912,-0.088812694,1.0,0.053111877,-0.028866211,0.27103472,0.10022794,-0.1784071,-0.17736149,0.1056902,-0.10638932,-0.10063511
41,-0.21375528,-0.24782966,0.15423188,-0.12512136,-0.25114045,-0.21052375,-0.13357846,-0.39970908,0.004858533,-0.2767712,-0.20821154,0.0314367,0.10393306,-0.13961175,0.06253112,0.48998702,0.065451585,0.34650823,-0.18780215,-0.017962487,0.035209954,-0.026822539,0.45924795,-0.30863866,-0.24305435,0.20890841,-0.35323817,0.0151357055,0.06380389,-0.039836,-0.09721486,0.30084792,-0.12387058,-0.068319164,0.2684839,-0.061439164,-0.066435374,-0.08841917,0.17890228,-0.13934195,0.053111877,1.0,-0.019939832,0.21666504,-0.27514637,-0.20623976,0.20818888,0.01977649,0.123498954,-0.17181267
42,0.13275127,-0.11282028,0.05823561,-0.15624511,0.16435392,0.15610005,0.13279578,0.015415769,-0.008480715,0.07490758,-0.49881715,-0.26146403,-0.24054106,-0.37352479,-0.33883247,-0.19123001,-0.34269124,0.24954668,0.007625394,0.45506242,-0.040046807,-0.13199723,0.26048222,0.13767329,0.17687745,0.08175136,-0.09967101,0.0017030046,0.10001512,-0.12629634,0.048072394,0.35388863,-0.013641447,-0.25797674,-0.05426179,0.19319773,0.19507512,-0.01751776,-0.04195671,-0.17581928,-0.028866211,-0.019939832,1.0,0.29627973,-0.3160762,0.14176607,-0.1807308,0.24675177,0.16772239,-0.15027906
43,-0.049014654,-0.029008064,0.31231552,-0.2343561,-0.11910964,-0.11402629,-0.15916131,-0.161818,0.075540155,-0.222638,-0.11987562,-0.077662416,0.05600379,-0.30686346,-0.06479147,-0.055594694,-0.21505532,0.22045936,0.010853765,0.053937383,0.24749656,0.089001186,0.17020707,-0.050799973,-0.0047808536,0.0052734227,-0.19605978,0.112247236,0.022797825,-0.12942006,-0.15318447,0.068829,-0.0043131826,-0.032683574,0.24410284,-0.054251626,0.20081705,-0.14879902,-0.08972471,-0.29525226,0.27103472,0.21666504,0.29627973,1.0,-0.29474446,0.1282161,0.2171645,-0.034909174,0.03986435,-0.18896422
44,0.079605,0.3006483,0.21960783,0.17667603,0.25546598,0.18389277,0.17085248,-0.37812206,-0.30523506,0.22793758,0.2986602,0.095242925,-0.06741434,-0.011009275,-0.041796435,-0.29199508,0.002759036,-0.22192481,0.10267108,-0.16085742,0.28848082,0.021893034,-0.3469494,0.24097034,-0.052300967,-0.31684986,0.23715499,0.32011858,-0.2095297,-0.2650633,-0.12603016,-0.1544811,-0.26607305,0.32531783,-0.122018784,-0.21361604,-0.029022925,-0.20905943,-0.0589243,0.11291693,0.10022794,-0.27514637,-0.3160762,-0.29474446,1.0,0.14170954,-0.070432395,-0.21993019,-0.17639513,0.24655941
45,-0.035193704,0.28043804,0.042662352,0.14739698,0.120448194,-0.0038099643,0.105277136,-0.2577522,-0.020608932,-0.091839515,0.06153821,-0.028646922,-0.29221338,-0.2436272,-0.14017326,-0.16939472,-0.19310038,-0.007676691,0.11069763,0.121889174,0.17863606,-0.23972912,-0.023192182,0.03475452,0.032092787,-0.34041795,0.24271919,0.039822266,0.15409738,-0.12526357,-0.22888054,0.08992843,0.12082294,-0.000800081,0.0073452,0.06393473,0.14247918,-0.15685236,-0.3157393,0.13103712,-0.1784071,-0.20623976,0.14176607,0.1282161,0.14170954,1.0,0.062099792,-0.34583083,0.15612273,-0.43501058
46,-0.4497956,-0.21997419,0.1884154,0.058336217,-0.04823142,-0.16151273,0.031486228,-0.20715348,0.025108622,-0.02534838,-0.0078109815,0.019789336,0.25644907,-0.3795056,0.083441004,0.15550147,0.26859564,-0.05566323,0.0035491604,-0.033798765,-0.029742764,0.14316666,0.08841655,-0.3165272,-0.20550244,-0.11056394,-0.20529349,0.01367016,-0.09695294,-0.004469014,0.05557001,-0.19631328,0.022808513,0.18578456,0.3471987,-0.074675255,0.24030265,0.1257498,0.3068926,-0.10285079,-0.17736149,0.20818888,-0.1807308,0.2171645,-0.070432395,0.062099792,1.0,0.27444592,0.07120267,-0.062165204
47,-0.17704989,-0.033516586,-0.094294235,0.03730192,0.07315318,-0.10429717,-0.020309916,0.229295,0.060218792,0.19795641,-0.17482762,0.07862781,0.10561762,0.04813304,-0.012012967,0.20930591,-0.05007663,-0.06340217,0.020648183,0.1667384,-0.2451422,0.23077367,-0.1262455,-0.15649238,0.0060253562,-0.001291421,-0.26605666,-0.22135682,-0.1584746,-0.036302067,-0.016844334,-0.05820992,-0.008462542,-0.07500397,0.06108022,0.32677266,0.006024163,0.44505984,0.13721089,-0.18058167,0.1056902,0.01977649,0.24675177,-0.034909174,-0.21993019,-0.34583083,0.27444592,1.0,-0.20150025,0.15110908
48,-0.23339306,-0.14213721,-0.07405967,-0.019920498,-0.049438328,0.06915533,0.013296042,-0.115130015,0.21872923,-0.08081324,-0.47092283,-0.0900977,-0.3986833,-0.084496155,-0.073792905,0.077233076,-0.010482094,0.21204565,-0.122861475,0.10842713,0.22776277,-0.3073699,0.0003771819,-0.1454047,-0.17349221,0.022963952,0.113005616,0.19723336,0.27489707,-0.07115578,0.051236805,-0.026383316,-0.06661979,-0.2835953,0.4118531,-0.12102636,0.4354381,-0.14530657,-0.009395971,0.17898518,-0.10638932,0.123498954,0.16772239,0.03986435,-0.17639513,0.15612273,0.07120267,-0.20150025,1.0,-0.1447343
49,0.0800245,0.16139358,-0.028123816,0.1271449,0.19868731,-0.123041905,0.078603186,0.12868893,0.17838761,0.08728209,0.1920031,-0.18549085,0.30583528,-0.01047872,-0.022813346,-0.27551877,0.0026932482,-0.058948383,0.024504911,-0.2352639,0.063240744,0.014230485,-0.1681824,0.007945819,-0.071804024,-0.068822205,-0.11903631,-0.016797777,-0.23073396,0.19423264,0.1506487,-0.20929037,0.047722273,0.31286913,-0.15189798,0.1220133,-0.27490458,0.009268009,-0.13774994,0.16506334,-0.10063511,-0.17181267,-0.15027906,-0.18896422,0.24655941,-0.43501058,-0.062165204,0.15110908,-0.1447343,1.0
